Handle,Vendor,Title,Body (HTML),Vendor.1,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status,Marcas usadas,Modelos usados,Cilindrajes usados,Detalles por tag
pinon-pedal-completo-bws-125-crown,100012411,"PIÑON PEDAL COMPLETO BWS-125 ""CROWN""",,100012411,,Producto,"andina, casa100, Pedal, Piñón, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2567.0,0.0,shopify,0.0,deny,manual,13900.0,,True,True,100012411,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Pedal, Productos, Repuestos",NO,,"Andina, Pedal, Productos, NO, Repuestos"
leva-contrapesos-bws-100-crown,100012077,"LEVA CONTRAPESOS BWS-100 ""CROWN""",,100012077,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2566.0,0.0,shopify,0.0,deny,manual,10400.0,,True,True,100012077,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
kit-discos-clutch-x-2-pcs-18t-crypton-115-crown,100012002,"KIT DISCOS CLUTCH X 2 PCS 18T CRYPTON-115 ""CROWN""",,100012002,,Producto,"andina, casa100, Clutch, Disco, Kit, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2565.0,0.0,shopify,0.0,deny,manual,7900.0,,True,True,100012002,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Clutch, Disco, Kit, Productos, Repuestos","KIT, NO",,"Andina, Clutch, Disco, Kit, KIT, Productos, NO, Repuestos"
kit-discos-clutch-x-2-pcs-24t-crypton-115-crown,100012003,"KIT DISCOS CLUTCH X 2 PCS 24T CRYPTON-115 ""CROWN""",,100012003,,Producto,"andina, casa100, Clutch, Disco, Kit, productos no fabricados, repuestos,",True,Title,Default Title,,,,,,,,2564.0,0.0,shopify,0.0,deny,manual,7400.0,,True,True,100012003,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/100012003_65b82fa0-503e-47b0-b1e7-f1f85e86b4c7.jpg?v=1752154443,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Clutch, Disco, Kit, Productos, Repuestos","KIT, NO",,"Andina, Clutch, Disco, Kit, KIT, Productos, NO, Repuestos"
estator-bobinas-12-nucleos-pulsar-135-crown,100011568,"ESTATOR BOBINAS (12 NUCLEOS)  PULSAR-135  ""CROWN""",,100011568,,Producto,"andina, Bobinas, casa100, Estator, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2563.0,0.0,shopify,0.0,deny,manual,56200.0,,True,True,100011568,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Bobinas, Estator, Productos, Repuestos",NO,,"Andina, Bobinas, Estator, Productos, NO, Repuestos"
estator-bobinas-12-nucleos-crypton-115-crown,100011557,"ESTATOR BOBINAS (12 NUCLEOS) CRYPTON-115 ""CROWN""",,100011557,,Producto,"andina, Bobinas, casa100, Estator, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2562.0,0.0,shopify,0.0,deny,manual,69000.0,,True,True,100011557,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Bobinas, Estator, Productos, Repuestos",NO,,"Andina, Bobinas, Estator, Productos, NO, Repuestos"
comando-izquierdo-gn-125-nova-crown,100011120,"COMANDO IZQUIERDO GN-125 NOVA ""CROWN""",,100011120,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2561.0,0.0,shopify,0.0,deny,manual,25200.0,,True,True,100011120,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
comando-izquierdo-bws-125-crown,100011111,"COMANDO IZQUIERDO BWS-125 ""CROWN""",,100011111,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2560.0,0.0,shopify,0.0,deny,manual,32700.0,,True,True,100011111,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
carburador-cb-110-crown-1,100010912,"CARBURADOR CB-110 ""CROWN""",,100010912,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2559.0,0.0,shopify,0.0,deny,manual,99900.0,,True,True,100010912,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
carburador-bws-125-crown-1,100010916,"CARBURADOR BWS-125 ""CROWN""",,100010916,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2558.0,0.0,shopify,0.0,deny,manual,172400.0,,True,True,100010916,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
canastilla-clutch-completa-vivax-115-crown,100010865,"CANASTILLA CLUTCH COMPLETA VIVAX-115 ""CROWN""",,100010865,,Producto,"andina, Canastilla, casa100, Clutch, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2557.0,0.0,shopify,0.0,deny,manual,11750.0,,True,True,100010865,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Canastilla, Clutch, Productos, Repuestos",NO,,"Andina, Canastilla, Clutch, Productos, NO, Repuestos"
canastilla-clutch-completa-crypton-115-crown,100010862,"CANASTILLA CLUTCH COMPLETA CRYPTON-115 ""CROWN""",,100010862,,Producto,"andina, Canastilla, casa100, Clutch, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2556.0,0.0,shopify,0.0,deny,manual,10200.0,,True,True,100010862,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Canastilla, Clutch, Productos, Repuestos",NO,,"Andina, Canastilla, Clutch, Productos, NO, Repuestos"
c-d-i-agility-125-mn-crown,100011368,"C.D.I. AGILITY-125 MN ""CROWN""",,100011368,,Producto,"andina, C.D.I, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2555.0,0.0,shopify,0.0,deny,manual,40500.0,,True,True,100011368,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos","C, NO",,"Andina, C, Productos, NO, Repuestos"
cadenilla-distribucion-boxer-crown-1,800010807,"CADENILLA DISTRIBUCION 25HX88L ""CROWN"" BOXER CT100-TEC/PLATI",,800010807,,Producto,"andina, Cadenilla, casa800, productos no fabricados, repuestos, BOXER CT100-TEC, PLATINO-100, BM-100 KS",True,Title,Default Title,,,,,,,,2554.0,0.0,shopify,7.0,deny,manual,6300.0,,True,True,800010807,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010807.png?v=1752154446,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Boxer, Cadenilla, Platino, Productos, Repuestos","BM, NO, TEC",100,"Andina, Cadenilla, Productos, NO, Repuestos, Boxer, TEC, Platino, 100, BM, 100"
anillos-1-00-discover-125-crown,800600204,"ANILLOS 1.00 DISCOVER 125 + ""CROWN""",,800600204,,Producto,"andina, Anillo, casa800, Disco, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2553.0,0.0,shopify,0.0,deny,manual,10578.0,,True,True,800600204,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Anillo, Disco, Productos, Repuestos",NO,,"Andina, Anillo, Disco, Productos, NO, Repuestos"
anillos-0-75-discover-125-crown,800600203,"ANILLOS 0.75 DISCOVER 125 + ""CROWN""",,800600203,,Producto,"andina, Anillo, casa800, Disco, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2552.0,0.0,shopify,0.0,deny,manual,10940.0,,True,True,800600203,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Anillo, Disco, Productos, Repuestos",NO,,"Andina, Anillo, Disco, Productos, NO, Repuestos"
anillos-1-00-eco-deluxe-crown,800600124,"ANILLOS 1.00 ""CROWN"" ECODELUXE/WAVE100/SPLENDOR",,800600124,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos,",True,Title,Default Title,,,,,,,,2551.0,0.0,shopify,0.0,deny,manual,10100.0,,True,True,800600124,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600124_abb6c449-23d2-4ac3-ba38-f43abe794a41.jpg?v=1752154448,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Anillo, Productos, Repuestos",NO,,"Andina, Anillo, Productos, NO, Repuestos"
anillos-0-75-eco-deluxe-crown,800600123,"ANILLOS 0.75 ""CROWN"" ECODELUXE/WAVE100/SPLENDOR",,800600123,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos, ECODELUXE, WAVE100, ECO100, ECO100+, CD100 SLEEK",True,Title,Default Title,,,,,,,,2550.0,0.0,shopify,88.0,deny,manual,8650.0,,True,True,800600123,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600123_92019bcd-7c7c-4a9b-9b42-b70cc2dc046b.jpg?v=1752154451,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Anillo, Ecodeluxe, Productos, Repuestos, Sleek",NO,,"Andina, Anillo, Productos, NO, Repuestos, Ecodeluxe, Sleek"
reposapie-conductor-der-izq-x-2-pcs-pulsar-135-crown,800012693,"REPOSAPIE CONDUCTOR DER-IZQ ""CROWN"" PULSAR-135",,800012693,,Producto,"andina, casa800, productos no fabricados, Reposapie, repuestos, PULSAR-135",True,Title,Default Title,,,,,,,,2549.0,0.0,shopify,33.0,deny,manual,17100.0,,True,True,800012693,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012693_4eac00ca-dbc5-4135-9d6d-766060d37499.jpg?v=1752154453,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Productos, Pulsar, Reposapie, Repuestos",NO,135,"Andina, Productos, NO, Reposapie, Repuestos, Pulsar, 135"
reposapie-pasajero-der-izq-x-2-pcs-pulsar-135-crown,800012692,"REPOSAPIE PASAJERO DER-IZQ X 2 PCS PULSAR-135 ""CROWN""",,800012692,,Producto,"andina, casa800, productos no fabricados, Reposapie, repuestos,",False,Title,Default Title,,,,,,,,2548.0,0.0,shopify,0.0,deny,manual,17300.0,,True,True,800012692,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Reposapie, Repuestos",NO,,"Andina, Productos, NO, Reposapie, Repuestos"
varilla-impulsora-akt-125s-crown-1,Importadora Andina de Repuestos,"VARILLA IMPULSORA AKT-125S ""CROWN""",,Importadora Andina de Repuestos,,Producto,"casa800, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2547.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Productos, Repuestos",NO,,"Productos, NO, Repuestos"
kit-guia-tensor-cadenilla-gn-125h-crown,800012113,"KIT GUIA TENSOR CADENILLA X2 PCS ""CROWN"" GN-125H",,800012113,,Producto,"andina, Cadenilla, casa800, Kit, productos no fabricados, repuestos, Tensor, GN-125H",True,Title,Default Title,,,,,,,,2544.0,0.0,shopify,261.0,deny,manual,9300.0,,True,True,800012113,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012113_653c731f-1e00-4880-bbbc-bc4acb992f1d.jpg?v=1752154455,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Cadenilla, Kit, Productos, Repuestos, Tensor","GN, KIT, NO",,"Andina, Cadenilla, Kit, KIT, Productos, NO, Repuestos, Tensor, GN"
kit-piston-0-50-cb1-cb-125f-crown,800700136,"KIT PISTON 0.50 ""CROWN"" ""TIPO ORIGINAL"" CB-1/ CB-125F",,800700136,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, CB-1, CB-125F",True,Title,Default Title,,,,,,,,2543.0,0.0,shopify,191.0,deny,manual,24500.0,,True,True,800700136,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800700136.1.jpg?v=1752154458,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Kit, Productos, Repuestos","CB, KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos, CB, CB"
kit-piston-0-50-cb1-cb-125f-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800700136.2_9662ac74-976e-450f-a975-2dbaf5e40704.jpg?v=1752154458,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-piston-0-25-cb-1-cbf-125f-crown,800700135,"KIT PISTON 0.25 ""CROWN"" ""TIPO ORIGINAL""(CAJA METALICA) CB-1/CB-",,800700135,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, CB-1, CB-125F",True,Title,Default Title,,,,,,,,2542.0,0.0,shopify,111.0,deny,manual,25400.0,,True,True,800700135,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800700135.1.jpg?v=1752154462,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Kit, Productos, Repuestos","CB, KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos, CB, CB"
kit-piston-0-25-cb-1-cbf-125f-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800700135.2_90b3deed-5842-4cc1-a481-9fdcccfadc8d.jpg?v=1752154462,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-piston-0-50-akt-150-tt-mv-crown,800700092,"KIT PISTON 0.50 ""CROWN"" ""TIPO ORIGINAL"" AKT-150/TT (MODELO VIEJO) (PASADOR 15MM)",,800700092,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, AKT-150, TT (MODELO VIEJO) (PASADOR 15MM)",True,Title,Default Title,,,,,,,,2541.0,0.0,shopify,41.0,deny,manual,27000.0,,True,True,800700092,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800700092.1.jpg?v=1752154465,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Akt, Andina, Kit, Modelo, Productos, Repuestos","AKT, KIT, NO, TT",150,"Andina, Kit, KIT, Productos, NO, Repuestos, Akt, AKT, 150, Modelo, TT"
kit-piston-0-50-akt-150-tt-mv-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800700092.2_6dd68927-84bb-4e9b-b8ea-576c8ec20387.jpg?v=1752154465,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-piston-0-25-akt-150-tt-mv-crown,800700091,"KIT PISTON 0.25 ""CROWN"" ""TIPO ORIGINAL"" AKT-150/TT (MODELO VIEJO) (PASADOR 15MM)",,800700091,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos,",True,Title,Default Title,,,,,,,,2540.0,0.0,shopify,0.0,deny,manual,27000.0,,True,True,800700091,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800700091.1.jpg?v=1752154468,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Kit, Productos, Repuestos","KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos"
kit-piston-0-25-akt-150-tt-mv-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800700091.2_439b67c5-f0ca-4219-af38-931833b8f21c.jpg?v=1752154468,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-biela-ge-110-hayate-crown,800800106,"KIT BIELA ""CROWN"" HAYATE-110",,800800106,,Producto,"andina, Biela, casa800, Kit, productos no fabricados, repuestos, HAYATE-110",True,Title,Default Title,,,,,,,,2539.0,0.0,shopify,94.0,deny,manual,26800.0,,True,True,800800106,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800800106_a4771c3b-3beb-486f-aa6c-0c2e8bd88b4e.jpg?v=1752154470,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Biela, Hayate, Kit, Productos, Repuestos","KIT, NO",110,"Andina, Biela, Kit, KIT, Productos, NO, Repuestos, Hayate, 110"
kit-biela-cb-1-cb-125f-crown,800800044,"KIT BIELA ""CROWN"" CB-1 / CB-125F",,800800044,,Producto,"andina, Biela, casa800, Kit, productos no fabricados, repuestos, CB-1, CB-125F",True,Title,Default Title,,,,,,,,2538.0,0.0,shopify,366.0,deny,manual,30800.0,,True,True,800800044,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800800044_a359ac08-f071-457c-aed1-e5d4cc7657a9.jpg?v=1752154472,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Biela, Kit, Productos, Repuestos","CB, KIT, NO",,"Andina, Biela, Kit, KIT, Productos, NO, Repuestos, CB, CB"
anillos-0-50-gixxer-150-crown,800600467,"ANILLOS 0.50 GIXXER-150 ""CROWN""",,800600467,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2537.0,0.0,shopify,0.0,deny,manual,11500.0,,True,True,800600467,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Anillo, Productos, Repuestos",NO,,"Andina, Anillo, Productos, NO, Repuestos"
anillos-0-25-gixxer-150-crown,800600466,"ANILLOS 0.25 ""CROWN"" GIXXER-150",,800600466,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos, GIXXER-150",True,Title,Default Title,,,,,,,,2536.0,0.0,shopify,100.0,deny,manual,10900.0,,True,True,800600466,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600466_677a6a32-1f85-4a27-9402-19fb5c5abc57.jpg?v=1752154474,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Anillo, Gixxer, Productos, Repuestos",NO,150,"Andina, Anillo, Productos, NO, Repuestos, Gixxer, 150"
anillos-std-gixxer-150-crown,800600465,"ANILLOS STD ""CROWN"" GIXXER-150",,800600465,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos, GIXXER-150",True,Title,Default Title,,,,,,,,2535.0,0.0,shopify,91.0,deny,manual,10900.0,,True,True,800600465,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600465_23ed4473-ba1d-4b4e-9633-583416b7367a.jpg?v=1752154476,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Anillo, Gixxer, Productos, Repuestos",NO,150,"Andina, Anillo, Productos, NO, Repuestos, Gixxer, 150"
anillos-1-00-ax-4-crown,800600444,"ANILLOS 1.00 AX-4 ""CROWN""",,800600444,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2534.0,0.0,shopify,0.0,deny,manual,10500.0,,True,True,800600444,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Anillo, Productos, Repuestos",NO,,"Andina, Anillo, Productos, NO, Repuestos"
anillos-0-75-ax-4-crown,800600443,"ANILLOS 0.75 AX-4 ""CROWN""",,800600443,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2533.0,0.0,shopify,0.0,deny,manual,10500.0,,True,True,800600443,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Anillo, Productos, Repuestos",NO,,"Andina, Anillo, Productos, NO, Repuestos"
anillos-0-50-cb-1-cbf-125f-crown,800600147,"ANILLOS 0.50 ""CROWN"" CB-1/ CB-125F",,800600147,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos, CB-1, CB-125F",True,Title,Default Title,,,,,,,,2532.0,0.0,shopify,83.0,deny,manual,10100.0,,True,True,800600147,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600147_d89b7415-f2a7-4a95-b8b1-c7ed4738229a.jpg?v=1752154478,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Anillo, Productos, Repuestos","CB, NO",,"Andina, Anillo, Productos, NO, Repuestos, CB, CB"
anillos-0-25-cb1-cb-125f-crown,800600146,"ANILLOS 0.25 ""CROWN"" CB-1/ CB-125F",,800600146,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos, CB-1, CB-125F",True,Title,Default Title,,,,,,,,2531.0,0.0,shopify,180.0,deny,manual,10100.0,,True,True,800600146,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600146_4a1cc728-3432-4484-a625-ca9b7791d5e7.jpg?v=1752154480,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Anillo, Productos, Repuestos","CB, NO",,"Andina, Anillo, Productos, NO, Repuestos, CB, CB"
anillos-std-cb-1-cbf-125f-crown,800600145,"ANILLOS STD ""CROWN"" CB-1/ CB-125",,800600145,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos, CB-1, CB-125",True,Title,Default Title,,,,,,,,2530.0,0.0,shopify,175.0,deny,manual,10100.0,,True,True,800600145,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600145_412381a4-4118-4ba4-800e-8d43bec8bf39.jpg?v=1752154482,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Anillo, Productos, Repuestos","CB, NO",125,"Andina, Anillo, Productos, NO, Repuestos, CB, CB, 125"
anillos-1-00-cbf-125-crown,800600144,"ANILLOS 1.00 ""CROWN"" CBF-125",,800600144,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos, CBF-125",True,Title,Default Title,,,,,,,,2529.0,0.0,shopify,17.0,deny,manual,11500.0,,True,True,800600144,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600144_71d198ca-91b0-4afe-8b8b-c0e4195f9f1d.jpg?v=1752154484,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Anillo, Cbf, Productos, Repuestos","CBF, NO",125,"Andina, Anillo, Productos, NO, Repuestos, Cbf, CBF, 125"
anillos-0-75-cbf-125-crown,800600143,"ANILLOS 0.75 CBF-125 ""CROWN""",,800600143,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,2528.0,0.0,shopify,0.0,deny,manual,11500.0,,True,True,800600143,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Anillo, Productos, Repuestos",NO,,"Andina, Anillo, Productos, NO, Repuestos"
anillos-1-00-c-90-crown,800600174,"ANILLOS 1.00 ""CROWN"" C-90",,800600174,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos, C-90",True,Title,Default Title,,,,,,,,2527.0,0.0,shopify,132.0,deny,manual,9680.0,,True,True,800600174,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600174_cfa01cab-ea3e-404f-8d27-21c33fdfb639.jpg?v=1752154486,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Anillo, Productos, Repuestos","C, NO",90,"Andina, Anillo, Productos, NO, Repuestos, C, 90"
anillos-0-75-c-90-crown,800600173,"ANILLOS 0.75 ""CROWN"" C-90",,800600173,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos, C-90",True,Title,Default Title,,,,,,,,2526.0,0.0,shopify,96.0,deny,manual,9680.0,,True,True,800600173,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600173_8cbe0cd4-5d65-40ad-bb12-c8c60fa0b131.jpg?v=1752154488,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Anillo, Productos, Repuestos","C, NO",90,"Andina, Anillo, Productos, NO, Repuestos, C, 90"
anillos-0-50-c-90-crown,800600172,"ANILLOS 0.50 ""CROWN"" C-90",,800600172,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos, C-90",True,Title,Default Title,,,,,,,,2525.0,0.0,shopify,61.0,deny,manual,9680.0,,True,True,800600172,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600172_07ad10ef-7424-46e4-ba50-876deec85c2f.jpg?v=1752154490,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Anillo, Productos, Repuestos","C, NO",90,"Andina, Anillo, Productos, NO, Repuestos, C, 90"
anillos-0-25-c-90-crown,800600171,"ANILLOS 0.25 ""CROWN"" C-90",,800600171,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos, C-90",True,Title,Default Title,,,,,,,,2524.0,0.0,shopify,33.0,deny,manual,9680.0,,True,True,800600171,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600171_7ee9896c-d2d5-4817-8dbc-3056efb39b40.jpg?v=1752154492,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Anillo, Productos, Repuestos","C, NO",90,"Andina, Anillo, Productos, NO, Repuestos, C, 90"
anillos-std-c-90-crown,800600170,"ANILLOS STD ""CROWN"" C-90",,800600170,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos, C-90",True,Title,Default Title,,,,,,,,2523.0,0.0,shopify,109.0,deny,manual,9680.0,,True,True,800600170,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600170_660315f9-f5af-4701-a5f6-f4c2c259c868.jpg?v=1752154494,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Anillo, Productos, Repuestos","C, NO",90,"Andina, Anillo, Productos, NO, Repuestos, C, 90"
valvula-admision-escape-libero-110-crown-1,600013290,"VALVULA ADMISION ESCAPE LIBERO-110 ""CROWN""",,600013290,,Producto,"andina, casa600, productos no fabricados, repuestos, Válvula,",False,Title,Default Title,,,,,,,,2522.0,0.0,shopify,0.0,deny,manual,7995.0,,True,True,600013290,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
valvula-admision-escape-wind-125-crown,600013290,"VALVULA ADMISION ESCAPE WIND-125 ""CROWN""",,600013290,,Producto,"andina, casa600, productos no fabricados, repuestos, Válvula,",False,Title,Default Title,,,,,,,,2521.0,0.0,shopify,0.0,deny,manual,10980.0,,True,True,600013290,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
