Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status
escobillas-x-2-pcs-eco-deluxe-crown,"ESCOBILLAS ""CROWN"" ECO DELUXE",,800011546,,Producto,"andina, casa800, Escobillas, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1019.0,0.0,shopify,693.0,deny,manual,2420.0,,True,True,800011546,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011546.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
escobillas-x-2-pcs-ak-110-crown,"ESCOBILLAS ""CROWN"" AKT-110",,800011545,,Producto,"andina, casa800, Escobillas, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1018.0,0.0,shopify,336.0,deny,manual,2400.0,,True,True,800011545,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011545.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
escobillas-x-2-pcs-bws-125-crown,"ESCOBILLAS ""CROWN""(BOLSA X5) ""CROWN"" BWS-125",,800011544,,Producto,"andina, casa800, Escobillas, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1017.0,0.0,shopify,177.0,deny,manual,3850.0,,True,True,800011544,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011544.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
escobillas-x-2-pcs-nxr-bross-storm-125-crown,"ESCOBILLAS ""CROWN"" NXR BROSS/STORM 125",,800011543,,Producto,"andina, casa800, Escobillas, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1016.0,0.0,shopify,1320.0,deny,manual,2250.0,,True,True,800011543,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011543.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
escobillas-x-4-pcs-gn-125h-crown,"ESCOBILLAS ""CROWN"" GN-125H/DR-125/DR-200",,800011541,,Producto,"andina, casa800, Escobillas, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1014.0,0.0,shopify,848.0,deny,manual,4290.0,,True,True,800011541,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011541.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
escobillas-x-2-pcs-scooter-125-crown,"ESCOBILLAS ""CROWN"" SCOOTER-125",,800011540,,Producto,"andina, casa800, Escobillas, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1013.0,0.0,shopify,0.0,deny,manual,2250.0,,True,True,800011540,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011540.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
escobillas-x-4-pcs-akt-125-crown,"ESCOBILLAS ""CROWN"" AKT125S/SL/EVO/NKD/TT",,800011539,,Producto,"andina, casa800, Escobillas, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1012.0,0.0,shopify,255.0,deny,manual,4900.0,,True,True,800011539,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011539.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
escobillas-x-2-pcs-akt125-flex-crown,"ESCOBILLAS ""CROWN"" AKT125 FLEX",,800011538,,Producto,"andina, casa800, Escobillas, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1011.0,0.0,shopify,0.0,deny,manual,2440.0,,True,True,800011538,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011538.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
eje-trasero-boxer-ct100-tec-crown,"EJE TRASERO X2 PCS ""CROWN"" BOXER CT100 TEC",,800011529,,Producto,"andina, casa800, Eje, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1009.0,0.0,shopify,0.0,deny,manual,5250.0,,True,True,800011529,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011529.2.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
eje-trasero-eco-deluxe-crown,"EJE TRASERO X2 PCS ""CROWN"" ECO DELUXE",,800011527,,Producto,"andina, casa800, Eje, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1008.0,0.0,shopify,0.0,deny,manual,5700.0,,True,True,800011527,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011527.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
eje-pinon-salida-akt-125-crown,"EJE PIÑON SALIDA ""CROWN"" AKT-125/TT-125/EVO-125",,800011524,,Producto,"andina, casa800, Eje, Piñón, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1006.0,0.0,shopify,100.0,deny,manual,12800.0,,True,True,800011524,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011524.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
eje-pinon-salida-xl-185s-crown,"EJE PIÑON SALIDA ""CROWN"" XL-185S/XLR-125",,800011515,,Producto,"andina, casa800, Eje, Piñón, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1005.0,0.0,shopify,28.0,deny,manual,12820.0,,True,True,800011515,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011515.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
eje-pinon-salida-tvs-100-sport-crown,"EJE PIÑON SALIDA ""CROWN"" TVS-100 SPORT",,800011514,,Producto,"andina, casa800, Eje, Piñón, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1004.0,0.0,shopify,16.0,deny,manual,11200.0,,True,True,800011514,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011514.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
eje-pinon-bomba-eco-deluxe-bolsa-x-5-crown,"EJE PINON BOMBA ""CROWN"" (BOLSA X5) ECO DELUXE",,800011511,,Producto,"andina, casa800, Eje, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1002.0,0.0,shopify,220.0,deny,manual,2450.0,,True,True,800011511,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011511.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
eje-pinon-bomba-ak-110-bolsa-x-5-crown,"EJE PINON BOMBA ""CROWN"" (BOLSA X5) AKT-110",,800011510,,Producto,"andina, casa800, Eje, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1001.0,0.0,shopify,144.0,deny,manual,2400.0,,True,True,800011510,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011510.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
eje-pinon-bomba-ak-110-bolsa-x-5-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011510.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eje-pedal-arranque-bws100-crown,"EJE PEDAL ARRANQUE ""CROWN"" BWS-100",,800011505,,Producto,"andina, casa800, Eje, Pedal, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1000.0,0.0,shopify,10.0,deny,manual,23250.0,,True,True,800011505,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011505.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
eje-pedal-arranque-cd-100-crown-1,"EJE PEDAL ARRANQUE ""CROWN"" ECO DELUXE/SPLENDOR+/ ECO100/EC",,800011501,,Producto,"andina, casa800, Eje, Pedal, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,999.0,0.0,shopify,0.0,deny,manual,17100.0,,True,True,800011501,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011501.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
eje-de-cambios-cd-100-crown-1,"EJE DE CAMBIOS ""CROWN"" ECO100/SPLENDOR/SPLENDOR+ /ECO100+/",,800011495,,Producto,"andina, casa800, Eje, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,998.0,0.0,shopify,71.0,deny,manual,12395.0,,True,True,800011495,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011495.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
eje-delantero-boxer-crown-1,"EJE DELANTERO ""CROWN"" BOXER/PLATINO 110/ BOXER CT 100/ PLATI",,800011494,,Producto,"andina, casa800, Eje, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,997.0,0.0,shopify,0.0,deny,manual,4970.0,,True,True,800011494,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011494.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
eje-delantero-tvs-100-sport-crown-1,"EJE DELANTERO ""CROWN"" TVS-100 SPORT",,800011493,,Producto,"andina, casa800, Eje, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,996.0,0.0,shopify,214.0,deny,manual,4900.0,,True,True,800011493,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011493.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
eje-abrebandas-trasero-eco-deluxe-crown,"EJE ABREBANDAS TRASERO ""CROWN"" ECODELUXE/ECO100+",,800011490,,Producto,"andina, casa800, Eje, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,995.0,0.0,shopify,481.0,deny,manual,3695.0,,True,True,800011490,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011490.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
disco-fijador-correa-ventilador-polea-primaria-bws-125-crown,"DISCO FIJADOR CORREA (VENTILADOR POLEA PRIMARIA) ""CROWN"" B",,800011476,,Producto,"andina, casa800, Correa, Disco, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,994.0,0.0,shopify,156.0,deny,manual,18500.0,,True,True,800011476,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011476.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
disco-fijador-correa-ventilador-polea-primaria-bws-125-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011476.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
disco-fijador-correa-ventilador-polea-primaria-bws-100-crown,"DISCO FIJADOR CORREA ""CROWN"" BWS-100",,800011475,,Producto,"andina, casa800, Correa, Disco, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,993.0,0.0,shopify,7.0,deny,manual,15000.0,,True,True,800011475,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011475.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
disco-fijador-correa-ventilador-polea-primaria-bws-100-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011475.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-discos-clutch-boxer-crown,"KIT DISCOS CLUTCH X5 PCS ""CROWN"" BOXER CT 100/DISCOVER 100/DI",,800011445,,Producto,"andina, casa800, Clutch, Disco, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,992.0,0.0,shopify,240.0,deny,manual,9700.0,,True,True,800011445,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011445.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-discos-clutch-ax-4-crown,"KIT DISCOS CLUTCH X4 PCS ""CROWN"" AX-4/BEST/VIVA R/VIVAX-115",,800011433,,Producto,"andina, casa800, Clutch, Disco, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,991.0,0.0,shopify,322.0,deny,manual,8400.0,,True,True,800011433,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011433.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-discos-clutch-gs-125-crown,"KIT DISCOS CLUTCH X5 PCS ""CROWN"" GS-125/GN-125H/TS-125/GS-150",,800011431,,Producto,"andina, casa800, Clutch, Disco, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,990.0,0.0,shopify,72.0,deny,manual,10450.0,,True,True,800011431,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011431.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-disc0s-clutch-x-6-pcs-pulsar-200ns-crown,"KIT DISCOS CLUTCH X 6 PCS ""CROWN"" PULSAR-200NS/KMX-125",,800011430,,Producto,"andina, casa800, Clutch, Disco, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,989.0,0.0,shopify,198.0,deny,manual,14500.0,,True,True,800011430,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011430.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-discos-clutch-x-5-pcs-pulsar-135-ls-crown,"KIT DISCOS CLUTCH X 5 PCS ""CROWN"" PULSAR 135-LS/XCD-125/CBZ-16",,800011429,,Producto,"andina, casa800, Clutch, Disco, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,988.0,0.0,shopify,258.0,deny,manual,10450.0,,True,True,800011429,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011429.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-diafragma-carburador-bws-125-crown,"DIAFRAGMA COMPLETO ""CROWN"" BWS-125",,800011414,,Producto,"andina, casa800, Diafragma, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,987.0,0.0,shopify,1180.0,deny,manual,18650.0,,True,True,800011414,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011414.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
c-d-i-xlr-125-crown,"C.D.I. XLR-125 ""CROWN""",,800011374,,Producto,"andina, C.D.I, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,984.0,0.0,shopify,55.0,deny,manual,12540.0,,True,True,800011374,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011374.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
c-d-i-splendor-crown,"C.D.I. SPLENDOR ""CROWN""",,800011373,,Producto,"andina, C.D.I, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,983.0,0.0,shopify,49.0,deny,manual,12520.0,,True,True,800011373,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011373.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
c-d-i-ak-125-crown,"C.D.I. ""CROWN"" AKT-125",,800011371,,Producto,"andina, C.D.I, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,982.0,0.0,shopify,203.0,deny,manual,12600.0,,True,True,800011371,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011371.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
c-d-i-gy6-125-crown,"C.D.I. ""CROWN"" SCOOTER 125/JET 4/AK125 DYNAMIC/EGO 125",,800011370,,Producto,"andina, C.D.I, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,981.0,0.0,shopify,139.0,deny,manual,12500.0,,True,True,800011370,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011370.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
c-d-i-wave100-del-2010-en-adelante-mn-crown,"C.D.I. WAVE100 (DEL 2010 EN ADELANTE) MN ""CROWN""",,800011369,,Producto,"andina, C.D.I, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,980.0,0.0,shopify,37.0,deny,manual,12620.0,,True,True,800011369,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011369.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
c-d-i-ak-110-crown,"C.D.I. ""CROWN"" AKT-110",,800011367,,Producto,"andina, C.D.I, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,979.0,0.0,shopify,16.0,deny,manual,18750.0,,True,True,800011367,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011367.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
c-d-i-bws-100-crown-1,"C.D.I. ""CROWN"" BWS-100",,800011360,,Producto,"andina, C.D.I, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,977.0,0.0,shopify,79.0,deny,manual,12400.0,,True,True,800011360,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011360.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
c-d-i-pulsar-135ls-crown,"C.D.I. ""CROWN"" PULSAR-135 LS",,800011355,,Producto,"andina, C.D.I, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,976.0,0.0,shopify,0.0,deny,manual,50100.0,,True,True,800011355,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011355.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
c-d-i-pulsar-135ls-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011355.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-cunas-direccion-libero-110-crown,"KIT CUNAS DIRECCION ""CROWN"" LIBERO-110/RX-115/DT125K/FZ16 /C",,800011335,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,975.0,0.0,shopify,566.0,deny,manual,10200.0,,True,True,800011335,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011335.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-cunas-direccion-eco-deluxe-crown,"KIT CUNAS DIRECCION ""CROWN"" ECO DELUXE/CBF-125/150/CB-1/SPLENDOR-NXG",,800011330,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,974.0,0.0,shopify,591.0,deny,manual,11650.0,,True,True,800011330,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011330.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-cunas-direccion-de-rodillo-akt-200sm-ttr-crown,"KIT CUNAS DIRECCION (DE RODILLO) ""CROWN"" AKT-200SM/TTR/MRX-",,800011325,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,973.0,0.0,shopify,348.0,deny,manual,12950.0,,True,True,800011325,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011325.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-cunas-direccion-de-rodillo-akt-200sm-ttr-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011325.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cuchara-de-cambios-ak-125-crown,"CUCHARA DE CAMBIOS ""CROWN"" AKT-125S/SL/NKD/TT/EVO",,800011305,,Producto,"andina, casa800, Cuchara, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,971.0,0.0,shopify,27.0,deny,manual,4600.0,,True,True,800011305,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011305.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
correa-transmision-771x18x30-bws-100-crown,"CORREA DISTRIBUCION ""CROWN"" BWS-100",,800011295,,Producto,"andina, casa800, Correa, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,970.0,0.0,shopify,92.0,deny,manual,18800.0,,True,True,800011295,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011295.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
correa-transmision-818x19-7x28-akt-125-dinamic-crown,"CORREA DE DISTRIBUCION (818X19,7X28) ""CROWN"" AKT-125 DYNAMIC",,800011293,,Producto,"andina, casa800, Correa, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,969.0,0.0,shopify,45.0,deny,manual,23300.0,,True,True,800011293,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011293.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
corona-arana-clutch-ax-100-crown,"CORONA ARAÑA CLUTCH ""CROWN"" AX-100 / AX-115",,800011263,,Producto,"andina, Araña, casa800, Clutch, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,965.0,0.0,shopify,0.0,deny,manual,20400.0,,True,True,800011263,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011263.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
corona-arana-clutch-ax-100-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011263.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conjunto-pinon-velocimetro-negro-akt-125sl-crown-1,"CONJUNTO PIÑON VELOCIMETRO (NEGRO) ""CROWN"" AKT-125SL/NKD",,800011248,,Producto,"andina, casa800, Piñón, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,962.0,0.0,shopify,161.0,deny,manual,11900.0,,True,True,800011248,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011248.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
conjunto-pinon-velocimetro-negro-akt-125sl-crown-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011248.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conjunto-pinon-velocimetro-gris-akt-125s-crown-1,"CONJUNTO PIÑON VELOCIMETRO (GRIS) ""CROWN"" AKT-125S",,800011247,,Producto,"andina, casa800, Piñón, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,961.0,0.0,shopify,131.0,deny,manual,9600.0,,True,True,800011247,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011247.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
conjunto-pinon-velocimetro-gris-akt-125s-crown-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011247.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clutch-del-automatico-wave-100-crown,"CLUTCH AUTOMATICO ""CROWN"" C-100 WAVE/C-100 BIZ",,800011160,,Producto,"andina, casa800, Clutch, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,953.0,0.0,shopify,0.0,deny,manual,36900.0,,True,True,800011160,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011160.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
clutch-del-automatico-wave-100-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011160.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clutch-del-automatico-bws-125-crown,"CLUTCH DEL AUTOMATICO ""CROWN"" BWS-125",,800011152,,Producto,"andina, casa800, Clutch, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,952.0,0.0,shopify,287.0,deny,manual,63200.0,,True,True,800011152,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011152.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
clutch-del-automatico-bws-125-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011152.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clutch-del-automatico-bws-125-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011152.3.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clutch-del-automatico-bws-100-crown,"CLUTCH DEL AUTOMATICO ""CROWN"" BWS-100",,800011151,,Producto,"andina, casa800, Clutch, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,951.0,0.0,shopify,77.0,deny,manual,50600.0,,True,True,800011151,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011151.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
clutch-del-automatico-bws-100-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011151.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
