Handle,Codigo,Title,Grupo,Body (HTML),Vendor,Product Category,Type,Tags,Tags Formula,Tags v2,Formula,Tags v3,Formula.1,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status,Title_Final,Observacion
centro-y-plato-embrague-completo-gn-125h-crown,800011076.0,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" GN-125H/GS-125",31,,800011076.0,,Producto,"CENTROS Y PLATO EMBRAGUE, GN-125H, GS-125","CENTROS Y PLATO EMBRAGUE, GN-125H, GS-125",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"GN-125H, GS-125",GN-125H/GS-125,True,Title,Default Title,,,,,,,,800011076.0,0.0,shopify,107.0,deny,manual,47800.0,,True,True,800011076.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011076.1.jpg?v=1753257126,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.031.CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" GN-125H/GS-125",
centro-y-plato-embrague-completo-libero-125-crown,800011052.0,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" LIBERO-125/YBR-125 ESD/XTZ-125 M.N",31,,800011052.0,,Producto,"CENTROS Y PLATO EMBRAGUE, LIBERO-125, YBR-125 ESD, XTZ-125 M.N","CENTROS Y PLATO EMBRAGUE, LIBERO-125, YBR-125 ESD, XTZ-125 M.N",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"LIBERO-125, YBR-125 ESD, XTZ-125 M.N",LIBERO-125/YBR-125 ESD/XTZ-125 M.N,True,Title,Default Title,,,,,,,,800011052.0,0.0,shopify,0.0,deny,manual,39500.0,,True,True,800011052.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011052.1.jpg?v=1753257165,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.020.CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" LIBERO-125/YBR-125 ESD/XTZ-125 M.N",
centro-y-plato-embrague-completo-t-110-crypton-crown,800011082.0,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" T-110 CRYPTON",31,,800011082.0,,Producto,"CENTROS Y PLATO EMBRAGUE, T-110 CRYPTON","CENTROS Y PLATO EMBRAGUE, T-110 CRYPTON",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,T-110 CRYPTON,T-110 CRYPTON,True,Title,Default Title,,,,,,,,800011082.0,0.0,shopify,69.0,deny,manual,41900.0,,True,True,800011082.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011082.1.jpg?v=1753257109,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.035.CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" T-110 CRYPTON",
centro-y-plato-embrague-completo-wave-110-crown,800011074.0,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" WAVE-110",31,,800011074.0,,Producto,CENTROS Y PLATO EMBRAGUE,", ",,,,,True,Title,Default Title,,,,,,,,800011074.0,0.0,shopify,0.0,deny,manual,41950.0,,True,True,800011074.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011074.1.jpg?v=1753256665,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.030.CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" WAVE-110",
centro-y-plato-embrague-pulsar-200ns-crown,100010989.0,"CENTRO Y PLATO EMBRAGUE PULSAR-200NS ""CROWN""",31,,100010989.0,,Producto,"CENTROS Y PLATO EMBRAGUE, PULSAR 200 NS,  PULSAR 200 NS (CP),  PRO, MANIA","CENTROS Y PLATO EMBRAGUE, PULSAR 200 NS,  PULSAR 200 NS (CP),  PRO, MANIA",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"PULSAR 200 NS,  PULSAR 200 NS (CP),  PRO, MANIA",PULSAR 200 NS/ PULSAR 200 NS (CP)/ PRO/MANIA,True,Title,Default Title,,,,,,,,100010989.0,0.0,shopify,113.0,deny,manual,30500.0,,True,True,100010989.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/100010989.1.jpg?v=1753258400,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.004.CENTRO Y PLATO EMBRAGUE PULSAR-200NS ""CROWN""",
centro-y-plato-embrague-wave-110-crown,800011039.0,"CENTRO Y PLATO EMBRAGUE X 2 PCS ""CROWN"" WAVE-110",31,,800011039.0,,Producto,"CENTROS Y PLATO EMBRAGUE, WAVE-110","CENTROS Y PLATO EMBRAGUE, WAVE-110",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,WAVE-110,WAVE-110,True,Title,Default Title,,,,,,,,800011039.0,0.0,shopify,84.0,deny,manual,23800.0,,True,True,800011039.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011039.1.jpg?v=1753256661,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.015.CENTRO Y PLATO EMBRAGUE X 2 PCS ""CROWN"" WAVE-110",
centro-y-plato-embrague-libero-125-crown,800011051.0,"CENTRO Y PLATO EMBRAGUE X 2 PCS (4 DISCOS TIPO XL) ""CROWN"" LIBERO-125/YBR-125 ESD/XTZ-125 M.N",31,,800011051.0,,Producto,"CENTROS Y PLATO EMBRAGUE, LIBERO-125, YBR-125 ESD, XTZ-125 M.N","CENTROS Y PLATO EMBRAGUE, LIBERO-125, YBR-125 ESD, XTZ-125 M.N",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"LIBERO-125, YBR-125 ESD, XTZ-125 M.N",LIBERO-125/YBR-125 ESD/XTZ-125 M.N,True,Title,Default Title,,,,,,,,800011051.0,0.0,shopify,65.0,deny,manual,19200.0,,True,True,800011051.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011051.1.jpg?v=1753257168,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.019.CENTRO Y PLATO EMBRAGUE X 2 PCS (4 DISCOS TIPO XL) ""CROWN"" LIBERO-125/YBR-125 ESD/XTZ-125 M.N",
centro-y-plato-embrague-cb-190r-crown,800011037.0,CENTRO Y PLATO EMBRAGUE X 2 PCS CB-190R,31,,800011037.0,,Producto,"CENTROS Y PLATO EMBRAGUE, CB-190R, CB-160F","CENTROS Y PLATO EMBRAGUE, CB-190R, CB-160F",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"CB-190R, CB-160F",CB-190R / CB-160F,True,Title,Default Title,,,,,,,,800011037.0,0.0,shopify,49.0,deny,manual,24100.0,,True,True,800011037.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011037.1.jpg?v=1753256230,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,031.013.CENTRO Y PLATO EMBRAGUE X 2 PCS CB-190R,
centro-y-plato-embrague-ax-4-crown-1,800011031.0,"CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" AX-4",31,,800011031.0,,Producto,"CENTROS Y PLATO EMBRAGUE, AX-4","CENTROS Y PLATO EMBRAGUE, AX-4",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,AX-4,AX-4,True,Title,Default Title,,,,,,,,800011031.0,0.0,shopify,121.0,deny,manual,21800.0,,True,True,800011031.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011031.1.jpg?v=1753258266,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.011.CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" AX-4",
centro-y-plato-embrague-boxer-crown,800011026.0,"CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" BOXER CT-100 TEC/PLATINO-100",31,,800011026.0,,Producto,"CENTROS Y PLATO EMBRAGUE, BOXER CT-100 TEC, PLATINO-100","CENTROS Y PLATO EMBRAGUE, BOXER CT-100 TEC, PLATINO-100",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"BOXER CT-100 TEC, PLATINO-100",BOXER CT-100 TEC/PLATINO-100,True,Title,Default Title,,,,,,,,800011026.0,0.0,shopify,1.0,deny,manual,14700.0,,True,True,800011026.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011026.1.jpg?v=1753258273,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.007.CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" BOXER CT-100 TEC/PLATINO-100",
centro-y-plato-embrague-cb-110-crown-1,800011040.0,"CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" CB-110",31,,800011040.0,,Producto,"CENTROS Y PLATO EMBRAGUE, CB-110","CENTROS Y PLATO EMBRAGUE, CB-110",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,CB-110,CB-110,True,Title,Default Title,,,,,,,,800011040.0,0.0,shopify,20.0,deny,manual,22300.0,,True,True,800011040.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011040.1.jpg?v=1753258263,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.016.CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" CB-110",
centro-y-plato-embrague-cd-100-crown-1,800011038.0,"CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" ECO DELUXE/ECO100+",31,,800011038.0,,Producto,"CENTROS Y PLATO EMBRAGUE, ECO DELUXE, ECO100+, ECO100, SPLENDOR NXG, SPLENDOR +, CD100 SLEEK","CENTROS Y PLATO EMBRAGUE, ECO DELUXE, ECO100+, ECO100, SPLENDOR NXG, SPLENDOR +, CD100 SLEEK",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"ECO DELUXE, ECO100+, ECO100, SPLENDOR NXG, SPLENDOR +, CD100 SLEEK",ECO DELUXE/ECO100+/ECO100/SPLENDOR NXG/SPLENDOR +/CD100 SLEEK,True,Title,Default Title,,,,,,,,800011038.0,0.0,shopify,179.0,deny,manual,19600.0,,True,True,800011038.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011038.1.jpg?v=1753257291,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.014.CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" ECO DELUXE/ECO100+",
centro-y-plato-embrague-fz-16-crown-1,800011048.0,"CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" FZ-16/SZR-160/FAZER-160",31,,800011048.0,,Producto,CENTROS Y PLATO EMBRAGUE,", ",,,,,True,Title,Default Title,,,,,,,,800011048.0,0.0,shopify,0.0,deny,manual,29900.0,,True,True,800011048.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011048.1.jpg?v=1753257294,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.017.CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" FZ-16/SZR-160/FAZER-160",
centro-y-plato-embrague-gs-125-crown-1,800011029.0,"CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" GN-125H/GS-125",31,,800011029.0,,Producto,"CENTROS Y PLATO EMBRAGUE, GN-125H, GS-125","CENTROS Y PLATO EMBRAGUE, GN-125H, GS-125",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"GN-125H, GS-125",GN-125H/GS-125,True,Title,Default Title,,,,,,,,800011029.0,0.0,shopify,44.0,deny,manual,27300.0,,True,True,800011029.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011029.1.jpg?v=1753257284,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.010.CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" GN-125H/GS-125",
centro-y-plato-embrague-pulsar-135-ls-crown,800011027.0,"CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" PULSAR 135 LS/WIND-125",31,,800011027.0,,Producto,"CENTROS Y PLATO EMBRAGUE, PULSAR 135 LS,  PULSAR 135 LS (GP),  PULSAR 135 LS PRO,  PULSAR 135 LS R,  PULSAR 135LS DUOTONO, WIND-125","CENTROS Y PLATO EMBRAGUE, PULSAR 135 LS,  PULSAR 135 LS (GP),  PULSAR 135 LS PRO,  PULSAR 135 LS R,  PULSAR 135LS DUOTONO, WIND-125",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"PULSAR 135 LS,  PULSAR 135 LS (GP),  PULSAR 135 LS PRO,  PULSAR 135 LS R,  PULSAR 135LS DUOTONO, WIND-125",PULSAR 135 LS/ PULSAR 135 LS (GP)/ PULSAR 135 LS PRO/ PULSAR 135 LS R/ PULSAR 135LS DUOTONO/WIND-125,True,Title,Default Title,,,,,,,,800011027.0,0.0,shopify,147.0,deny,manual,22900.0,,True,True,800011027.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011027.1.jpg?v=1753258269,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.008.CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" PULSAR 135 LS/WIND-125",
centro-y-plato-embrague-tvs-100-sport-crown-1,800011050.0,"CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" TVS-100 SPORT",31,,800011050.0,,Producto,"CENTROS Y PLATO EMBRAGUE, TVS-100 SPORT","CENTROS Y PLATO EMBRAGUE, TVS-100 SPORT",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,TVS-100 SPORT,TVS-100 SPORT,True,Title,Default Title,,,,,,,,800011050.0,0.0,shopify,251.0,deny,manual,17700.0,,True,True,800011050.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011050.1.jpg?v=1753257282,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.018.CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" TVS-100 SPORT",
centro-y-plato-embrague-vivax-115-crown,800011032.0,"CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" VIVAX-115",31,,800011032.0,,Producto,CENTROS Y PLATO EMBRAGUE,", ",,,,,True,Title,Default Title,,,,,,,,800011032.0,0.0,shopify,0.0,deny,manual,28700.0,,True,True,800011032.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011032.1.jpg?v=1753257170,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.012.CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" VIVAX-115",
centro-y-plato-embrague-xtz-250-crown,800011056.0,"CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" XTZ-250/YBR-250/FAZER-250",31,,800011056.0,,Producto,"CENTROS Y PLATO EMBRAGUE, XTZ-250, YBR-250, FAZER-250","CENTROS Y PLATO EMBRAGUE, XTZ-250, YBR-250, FAZER-250",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"XTZ-250, YBR-250, FAZER-250",XTZ-250/YBR-250/FAZER-250,True,Title,Default Title,,,,,,,,800011056.0,0.0,shopify,21.0,deny,manual,38200.0,,True,True,800011056.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011056.3.jpg?v=1753257161,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.021.CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" XTZ-250/YBR-250/FAZER-250",
centro-y-plato-embrague-akt-125-crown-1,800011019.0,"CENTRO Y PLATO EMBRAGUE X2 PCS (4 POSTES) ""CROWN"" AKT-125/CG-125/XL-125/185S/GL",31,,800011019.0,,Producto,"CENTROS Y PLATO EMBRAGUE, AKT-125, CG-125, XL-125, 185S, GL","CENTROS Y PLATO EMBRAGUE, AKT-125, CG-125, XL-125, 185S, GL",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"AKT-125, CG-125, XL-125, 185S, GL",AKT-125/CG-125/XL-125/185S/GL,True,Title,Default Title,,,,,,,,800011019.0,0.0,shopify,351.0,deny,manual,17600.0,,True,True,800011019.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011019.1.jpg?v=1753257287,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.005.CENTRO Y PLATO EMBRAGUE X2 PCS (4 POSTES) ""CROWN"" AKT-125/CG-125/XL-125/185S/GL",
centro-y-plato-embrague-akt-125-evo-crown-1,800011021.0,"CENTRO Y PLATO EMBRAGUE X2 PCS (5 POSTES) ""CROWN"" AKT-125 EVO",31,,800011021.0,,Producto,"CENTROS Y PLATO EMBRAGUE, AKT-125 EVO","CENTROS Y PLATO EMBRAGUE, AKT-125 EVO",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,AKT-125 EVO,AKT-125 EVO,True,Title,Default Title,,,,,,,,800011021.0,0.0,shopify,89.0,deny,manual,22100.0,,True,True,800011021.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011021.1.jpg?v=1753257532,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.006.CENTRO Y PLATO EMBRAGUE X2 PCS (5 POSTES) ""CROWN"" AKT-125 EVO",
centro-y-plato-embrague-5-puntas-pulsar-180-ug-crown,800011028.0,"CENTRO Y PLATO EMBRAGUE X2 PCS (5 POSTES)""CROWN"" PULSAR-180 UG",31,,800011028.0,,Producto,"CENTROS Y PLATO EMBRAGUE, PULSAR-180 UG","CENTROS Y PLATO EMBRAGUE, PULSAR-180 UG",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,PULSAR-180 UG,PULSAR-180 UG,True,Title,Default Title,,,,,,,,800011028.0,0.0,shopify,95.0,deny,manual,30500.0,,True,True,800011028.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011028.1.jpg?v=1753257173,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"031.009.CENTRO Y PLATO EMBRAGUE X2 PCS (5 POSTES)""CROWN"" PULSAR-180 UG",
ciguenal-boxer-ct-100-tec-crown,800011088.0,"CIGÜEÑAL COMPLETO ""CROWN"" BOXER CT-100 TEC",32,,800011088.0,,Producto,"CIGÜEÑAL, BOXER CT-100 TEC","CIGÜEÑAL, BOXER CT-100 TEC",CIGÜEÑAL,CIGÜEÑAL,BOXER CT-100 TEC,BOXER CT-100 TEC,True,Title,Default Title,,,,,,,,800011088.0,0.0,shopify,18.0,deny,manual,90750.0,,True,True,800011088.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011088.1.jpg?v=1753256832,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"032.001.CIGÜEÑAL COMPLETO ""CROWN"" BOXER CT-100 TEC",
clutch-del-automatico-akt-110-crown,800011161.0,"CLUTCH AUTOMATICO ""CROWN"" AKT-110",33,,800011161.0,,Producto,"CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO), AKT-110","CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO), AKT-110",CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO),"CLUTCH (UNA VIA, AUTOMATICO, PRIMARIO)",AKT-110,AKT-110,True,Title,Default Title,,,,,,,,800011161.0,0.0,shopify,2.0,deny,manual,36950.0,,True,True,800011161.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011161.1.jpg?v=1753257206,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"033.006.CLUTCH AUTOMATICO ""CROWN"" AKT-110",
clutch-del-automatico-bws-100-crown,800011151.0,"CLUTCH AUTOMATICO ""CROWN"" BWS-100",33,,800011151.0,,Producto,"CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO), BWS-100",", BWS-100",,,BWS-100,BWS-100,True,Title,Default Title,,,,,,,,800011151.0,0.0,shopify,66.0,deny,manual,50600.0,,True,True,800011151.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011151.1.jpg?v=1753258236,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"033.002.CLUTCH AUTOMATICO ""CROWN"" BWS-100",
clutch-del-automatico-bws-125-crown,800011152.0,"CLUTCH AUTOMATICO ""CROWN"" BWS-125",33,,800011152.0,,Producto,"CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO), BWS-125",", BWS-125",,,BWS-125,BWS-125,True,Title,Default Title,,,,,,,,800011152.0,0.0,shopify,274.0,deny,manual,63200.0,,True,True,800011152.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011152.1.jpg?v=1753258233,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"033.003.CLUTCH AUTOMATICO ""CROWN"" BWS-125",
clutch-del-automatico-wave-100-crown,800011160.0,"CLUTCH AUTOMATICO ""CROWN"" C-100 WAVE/C-100 BIZ",33,,800011160.0,,Producto,"CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO), C-100 WAVE, C-100 BIZ","CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO), C-100 WAVE, C-100 BIZ",CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO),"CLUTCH (UNA VIA, AUTOMATICO, PRIMARIO)","C-100 WAVE, C-100 BIZ",C-100 WAVE/C-100 BIZ,True,Title,Default Title,,,,,,,,800011160.0,0.0,shopify,4.0,deny,manual,36900.0,,True,True,800011160.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011160.1.jpg?v=1753258228,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"033.005.CLUTCH AUTOMATICO ""CROWN"" C-100 WAVE/C-100 BIZ",
clutch-del-automatico-crypton-110-crown,800011167.0,"CLUTCH AUTOMATICO ""CROWN"" CRYPTON -110/115/CRYPTON Fi",33,,800011167.0,,Producto,"CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO), CRYPTON -110, 115,  CRYPTON Fi","CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO), CRYPTON -110, 115,  CRYPTON Fi",CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO),"CLUTCH (UNA VIA, AUTOMATICO, PRIMARIO)","CRYPTON -110, 115,  CRYPTON Fi",CRYPTON -110/115/ CRYPTON Fi,True,Title,Default Title,,,,,,,,800011167.0,0.0,shopify,0.0,deny,manual,38800.0,,True,True,800011167.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011167.1.jpg?v=1753257529,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"033.007.CLUTCH AUTOMATICO ""CROWN"" CRYPTON -110/115/CRYPTON Fi",
clutch-del-automatico-gy6-125-crown,800011150.0,"CLUTCH AUTOMATICO ""CROWN"" SCOOTER125/AGILITY125RS/GPPLUM/MATRIX150",33,,800011150.0,,Producto,"CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO), SCOOTER125, AGILITY125RS, GPPLUM, MATRIX150, CUATRIMOTOS AUTOMATICAS, NAKED, DIGITAL, DIGITAL 2.0","CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO), SCOOTER125, AGILITY125RS, GPPLUM, MATRIX150, CUATRIMOTOS AUTOMATICAS, NAKED, DIGITAL, DIGITAL 2.0",CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO),"CLUTCH (UNA VIA, AUTOMATICO, PRIMARIO)","SCOOTER125, AGILITY125RS, GPPLUM, MATRIX150, CUATRIMOTOS AUTOMATICAS, NAKED, DIGITAL, DIGITAL 2.0",SCOOTER125/AGILITY125RS/GPPLUM/MATRIX150/CUATRIMOTOS AUTOMATICAS/NAKED/DIGITAL/DIGITAL 2.0,True,Title,Default Title,,,,,,,,800011150.0,0.0,shopify,158.0,deny,manual,53100.0,,True,True,800011150.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011150.1.jpg?v=1753258239,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"033.001.CLUTCH AUTOMATICO ""CROWN"" SCOOTER125/AGILITY125RS/GPPLUM/MATRIX150",
clutch-del-automatico-wave-110-crown,800011159.0,"CLUTCH AUTOMATICO ""CROWN"" WAVE-110",33,,800011159.0,,Producto,"CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO), WAVE-110","CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO), WAVE-110",CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO),"CLUTCH (UNA VIA, AUTOMATICO, PRIMARIO)",WAVE-110,WAVE-110,True,Title,Default Title,,,,,,,,800011159.0,0.0,shopify,0.0,deny,manual,40600.0,,True,True,800011159.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011159.1.jpg?v=1753256655,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"033.004.CLUTCH AUTOMATICO ""CROWN"" WAVE-110",
clutch-de-una-via-scooter-125-crown,800011097.0,"CLUTCH DE UNA VIA ""CROWN"" AGILITY125/SCOOTER-125/AKT JET 4/ DYNAMIC",34,,800011097.0,,Producto,"CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO), AGILITY125, RS, NAKED, DIGITAL,  DIGITAL 2.0, SCOOTER-125, AKT JET 4,  DYNAMIC","CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO), AGILITY125, RS, NAKED, DIGITAL,  DIGITAL 2.0, SCOOTER-125, AKT JET 4,  DYNAMIC",CLUTCH (UNA VIA - AUTOMATICO - PRIMARIO),"CLUTCH (UNA VIA, AUTOMATICO, PRIMARIO)","AGILITY125, RS, NAKED, DIGITAL,  DIGITAL 2.0, SCOOTER-125, AKT JET 4,  DYNAMIC",AGILITY125/RS/NAKED/DIGITAL/ DIGITAL 2.0/SCOOTER-125/AKT JET 4/ DYNAMIC,True,Title,Default Title,,,,,,,,800011097.0,0.0,shopify,264.0,deny,manual,56200.0,,True,True,800011097.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011097.1.jpg?v=1753258249,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"034.006.CLUTCH DE UNA VIA ""CROWN"" AGILITY125/SCOOTER-125/AKT JET 4/ DYNAMIC",
