Handle,Codigo,Title,Grupo,Body (HTML),Vendor,Product Category,Type,Tags,Tags Formula,Tags v2,Formula,Tags v3,Formula,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status
anillos-0-25-cbf-125-crown,800600141,"ANILLOS X5 PCS 0,25 ""CROWN"" CBF-125/MRX-125/CB125 POWER SPORT/XR-125 BRIO",2,,800600141,,Producto,"ANILLOS, CBF-125, MRX-125, CB125 POWER SPORT, XR-125 BRIO","ANILLOS, CBF-125, MRX-125, CB125 POWER SPORT, XR-125 BRIO",ANILLOS,ANILLOS,"CBF-125, MRX-125, CB125 POWER SPORT, XR-125 BRIO",CBF-125/MRX-125/CB125 POWER SPORT/XR-125 BRIO,TRUE,Title,Default Title,,,,,,,,800600141,0.0,shopify,53,deny,manual,10100.00,,TRUE,TRUE,800600141,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600141.jpg?v=1753257807,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-25-cbf-150-crown,800600151,"ANILLOS X5 PCS 0,25 ""CROWN"" CBF-150/THRILLER/INVICTA-150/XR-150L/MRX-150",2,,800600151,,Producto,"ANILLOS, CBF-150, THRILLER, INVICTA-150,  XR-150L,  MRX-150","ANILLOS, CBF-150, THRILLER, INVICTA-150,  XR-150L,  MRX-150",ANILLOS,ANILLOS,"CBF-150, THRILLER, INVICTA-150,  XR-150L,  MRX-150",CBF-150 / THRILLER / INVICTA-150/ XR-150L/ MRX-150,TRUE,Title,Default Title,,,,,,,,800600151,0.0,shopify,11,deny,manual,10300.00,,TRUE,TRUE,800600151,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600151.jpg?v=1753257802,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-25-discover-100-crown,800600191,"ANILLOS X5 PCS 0,25 ""CROWN"" DISCOVER -100/BOXER BM100 STARTER",2,,800600191,,Producto,"ANILLOS, DISCOVER -100, BOXER BM100 STARTER","ANILLOS, DISCOVER -100, BOXER BM100 STARTER",ANILLOS,ANILLOS,"DISCOVER -100, BOXER BM100 STARTER",DISCOVER -100/BOXER BM100 STARTER,TRUE,Title,Default Title,,,,,,,,800600191,0.0,shopify,85,deny,manual,9770.00,,TRUE,TRUE,800600191,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600191.jpg?v=1753257798,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-25-discover-125-crown,800600201,"ANILLOS X5 PCS 0,25 ""CROWN"" DISCOVER 125 +",2,,800600201,,Producto,"ANILLOS, DISCOVER 125 +","ANILLOS, DISCOVER 125 +",ANILLOS,ANILLOS,DISCOVER 125 +,DISCOVER 125 +,TRUE,Title,Default Title,,,,,,,,800600201,0.0,shopify,0,deny,manual,11120.00,,TRUE,TRUE,800600201,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600201.jpg?v=1753257793,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-25-discover-125-st-crown,800600211,"ANILLOS X5 PCS 0,25 ""CROWN"" DISCOVER-125 ST",2,,800600211,,Producto,"ANILLOS, DISCOVER-125  ST","ANILLOS, DISCOVER-125  ST",ANILLOS,ANILLOS,DISCOVER-125  ST,DISCOVER-125  ST,TRUE,Title,Default Title,,,,,,,,800600211,0.0,shopify,88,deny,manual,11140.00,,TRUE,TRUE,800600211,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600211.jpg?v=1753257788,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-25-fz-16-crown,800600371,"ANILLOS X5 PCS 0,25 ""CROWN"" FZ-16/FAZER-160/SZR-160",2,,800600371,,Producto,"ANILLOS, FZ-16, FAZER-160, SZR-160","ANILLOS, FZ-16, FAZER-160, SZR-160",ANILLOS,ANILLOS,"FZ-16, FAZER-160, SZR-160",FZ-16/FAZER-160/SZR-160,TRUE,Title,Default Title,,,,,,,,800600371,0.0,shopify,289,deny,manual,11100.00,,TRUE,TRUE,800600371,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600371.jpg?v=1753257770,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-25-gn-125h-crown,800600451,"ANILLOS X5 PCS 0,25 ""CROWN"" GN-125H/GS-125",2,,800600451,,Producto,"ANILLOS, GN-125H, GS-125","ANILLOS, GN-125H, GS-125",ANILLOS,ANILLOS,"GN-125H, GS-125",GN-125H/GS-125,TRUE,Title,Default Title,,,,,,,,800600451,0.0,shopify,88,deny,manual,10800.00,,TRUE,TRUE,800600451,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600451.jpg?v=1753257484,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-25-pulsar-135-ls-crown,800600241,"ANILLOS X5 PCS 0,25 ""CROWN"" PULSAR 135 LS",2,,800600241,,Producto,"ANILLOS, PULSAR 135 LS","ANILLOS, PULSAR 135 LS",ANILLOS,ANILLOS,PULSAR 135 LS,PULSAR 135 LS,TRUE,Title,Default Title,,,,,,,,800600241,0.0,shopify,104,deny,manual,11100.00,,TRUE,TRUE,800600241,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600241.jpg?v=1753257783,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-25-pulsar-180-crown,800600251,"ANILLOS X5 PCS 0,25 ""CROWN"" PULSAR-180",2,,800600251,,Producto,"ANILLOS, PULSAR-180","ANILLOS, PULSAR-180",ANILLOS,ANILLOS,PULSAR-180,PULSAR-180,TRUE,Title,Default Title,,,,,,,,800600251,0.0,shopify,56,deny,manual,10150.00,,TRUE,TRUE,800600251,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600251.jpg?v=1753256966,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-25-t-110-crypton-crown,800600341,"ANILLOS X5 PCS 0,25 ""CROWN"" T-110 CRYPTON",2,,800600341,,Producto,"ANILLOS, T-110 CRYPTON","ANILLOS, T-110 CRYPTON",ANILLOS,ANILLOS,T-110 CRYPTON,T-110 CRYPTON,TRUE,Title,Default Title,,,,,,,,800600341,0.0,shopify,27,deny,manual,8000.00,,TRUE,TRUE,800600341,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600341.jpg?v=1753257778,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-25-tvs-100-sport-crown,800600511,"ANILLOS X5 PCS 0,25 ""CROWN"" TVS-100 SPORT",2,,800600511,,Producto,"ANILLOS, TVS-100 SPORT","ANILLOS, TVS-100 SPORT",ANILLOS,ANILLOS,TVS-100 SPORT,TVS-100 SPORT,TRUE,Title,Default Title,,,,,,,,800600511,0.0,shopify,0,deny,manual,9995.00,,TRUE,TRUE,800600511,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600511.jpg?v=1753257762,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-25-wave-110-crown,800600161,"ANILLOS X5 PCS 0,25 ""CROWN"" WAVE-110/S",2,,800600161,,Producto,"ANILLOS, WAVE-110, S","ANILLOS, WAVE-110, S",ANILLOS,ANILLOS,"WAVE-110, S",WAVE-110 / S,TRUE,Title,Default Title,,,,,,,,800600161,0.0,shopify,68,deny,manual,10100.00,,TRUE,TRUE,800600161,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600161.jpg?v=1753256960,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-25-ybr-125-crown,800600361,"ANILLOS X5 PCS 0,25 ""CROWN"" YBR-125/LIBERO-125/XTZ-125",2,,800600361,,Producto,"ANILLOS, YBR-125, LIBERO-125, XTZ-125","ANILLOS, YBR-125, LIBERO-125, XTZ-125",ANILLOS,ANILLOS,"YBR-125, LIBERO-125, XTZ-125",YBR-125/LIBERO-125/XTZ-125,TRUE,Title,Default Title,,,,,,,,800600361,0.0,shopify,63,deny,manual,10400.00,,TRUE,TRUE,800600361,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600361.jpg?v=1753257775,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-ax-100-crown,800600432,"ANILLOS X5 PCS 0,50 ""CROWN"" AX-100",2,,800600432,,Producto,"ANILLOS, AX-100","ANILLOS, AX-100",ANILLOS,ANILLOS,AX-100,AX-100,TRUE,Title,Default Title,,,,,,,,800600432,0.0,shopify,0,deny,manual,8995.00,,TRUE,TRUE,800600432,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600432.jpg?v=1753257767,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-ax-4-crown,800600442,"ANILLOS X5 PCS 0,50 ""CROWN"" AX-4/VIVA-R",2,,800600442,,Producto,"ANILLOS, AX-4, VIVA-R","ANILLOS, AX-4, VIVA-R",ANILLOS,ANILLOS,"AX-4, VIVA-R",AX-4/VIVA-R,TRUE,Title,Default Title,,,,,,,,800600442,0.0,shopify,0,deny,manual,8200.00,,TRUE,TRUE,800600442,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600442.jpg?v=1753257487,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-cbf-125-crown,800600142,"ANILLOS X5 PCS 0,50 ""CROWN"" CBF-125/MRX-125/CB125 POWER SPORT/XR-125 BRIO",2,,800600142,,Producto,"ANILLOS, CBF-125, MRX-125, CB125 POWER SPORT, XR-125 BRIO","ANILLOS, CBF-125, MRX-125, CB125 POWER SPORT, XR-125 BRIO",ANILLOS,ANILLOS,"CBF-125, MRX-125, CB125 POWER SPORT, XR-125 BRIO",CBF-125/MRX-125/CB125 POWER SPORT/XR-125 BRIO,TRUE,Title,Default Title,,,,,,,,800600142,0.0,shopify,68,deny,manual,10100.00,,TRUE,TRUE,800600142,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600142.jpg?v=1753257806,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-cbf-150-crown,800600152,"ANILLOS X5 PCS 0,50 ""CROWN"" CBF-150/THRILLER/INVICTA-150/XR-150L/MRX-150",2,,800600152,,Producto,"ANILLOS, CBF-150, THRILLER, INVICTA-150,  XR-150L,  MRX-150","ANILLOS, CBF-150, THRILLER, INVICTA-150,  XR-150L,  MRX-150",ANILLOS,ANILLOS,"CBF-150, THRILLER, INVICTA-150,  XR-150L,  MRX-150",CBF-150 / THRILLER / INVICTA-150/ XR-150L/ MRX-150,TRUE,Title,Default Title,,,,,,,,800600152,0.0,shopify,0,deny,manual,9600.00,,TRUE,TRUE,800600152,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600152.jpg?v=1753257801,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-discover-100m-crown,800600182,"ANILLOS X5 PCS 0,50 ""CROWN"" DISCOVER-100M",2,,800600182,,Producto,"ANILLOS, DISCOVER-100M, DISCOVER-110","ANILLOS, DISCOVER-100M, DISCOVER-110",ANILLOS,ANILLOS,"DISCOVER-100M, DISCOVER-110",DISCOVER-100M/DISCOVER-110,TRUE,Title,Default Title,,,,,,,,800600182,0.0,shopify,88,deny,manual,9750.00,,TRUE,TRUE,800600182,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600182.jpg?v=1753256970,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-discover-125-st-crown,800600212,"ANILLOS X5 PCS 0,50 ""CROWN"" DISCOVER-125 ST",2,,800600212,,Producto,"ANILLOS, DISCOVER-125  ST","ANILLOS, DISCOVER-125  ST",ANILLOS,ANILLOS,DISCOVER-125  ST,DISCOVER-125  ST,TRUE,Title,Default Title,,,,,,,,800600212,0.0,shopify,109,deny,manual,11140.00,,TRUE,TRUE,800600212,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600212.jpg?v=1753257786,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-fz-16-crown,800600372,"ANILLOS X5 PCS 0,50 ""CROWN"" FZ-16/FAZER-160/SZR-160",2,,800600372,,Producto,ANILLOS,", ",,#N/A,,#N/A,TRUE,Title,Default Title,,,,,,,,800600372,0.0,shopify,0,deny,manual,12950.00,,TRUE,TRUE,800600372,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600372.jpg?v=1753257769,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-gn-125h-crown,800600452,"ANILLOS X5 PCS 0,50 ""CROWN"" GN-125H/GS-125",2,,800600452,,Producto,"ANILLOS, GN-125H, GS-125","ANILLOS, GN-125H, GS-125",ANILLOS,ANILLOS,"GN-125H, GS-125",GN-125H/GS-125,TRUE,Title,Default Title,,,,,,,,800600452,0.0,shopify,100,deny,manual,10800.00,,TRUE,TRUE,800600452,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600452.jpg?v=1753257482,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-libero-110-crown,800600392,"ANILLOS X5 PCS 0,50 ""CROWN"" LIBERO-110",2,,800600392,,Producto,"ANILLOS, LIBERO-110","ANILLOS, LIBERO-110",ANILLOS,ANILLOS,LIBERO-110,LIBERO-110,TRUE,Title,Default Title,,,,,,,,800600392,0.0,shopify,0,deny,manual,6514.00,,TRUE,TRUE,800600392,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600392.jpg?v=1753257492,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-pulsar-135-ls-crown,800600242,"ANILLOS X5 PCS 0,50 ""CROWN"" PULSAR 135 LS",2,,800600242,,Producto,"ANILLOS, PULSAR 135 LS","ANILLOS, PULSAR 135 LS",ANILLOS,ANILLOS,PULSAR 135 LS,PULSAR 135 LS,TRUE,Title,Default Title,,,,,,,,800600242,0.0,shopify,45,deny,manual,11100.00,,TRUE,TRUE,800600242,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600242.jpg?v=1753257781,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-pulsar-180-crown,800600252,"ANILLOS X5 PCS 0,50 ""CROWN"" PULSAR-180",2,,800600252,,Producto,"ANILLOS, PULSAR-180","ANILLOS, PULSAR-180",ANILLOS,ANILLOS,PULSAR-180,PULSAR-180,TRUE,Title,Default Title,,,,,,,,800600252,0.0,shopify,84,deny,manual,10800.00,,TRUE,TRUE,800600252,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600252.jpg?v=1753256964,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-tvs-100-sport-crown,800600512,"ANILLOS X5 PCS 0,50 ""CROWN"" TVS-100 SPORT",2,,800600512,,Producto,"ANILLOS, TVS-100 SPORT","ANILLOS, TVS-100 SPORT",ANILLOS,ANILLOS,TVS-100 SPORT,TVS-100 SPORT,TRUE,Title,Default Title,,,,,,,,800600512,0.0,shopify,145,deny,manual,9995.00,,TRUE,TRUE,800600512,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600512.jpg?v=1753257761,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-ybr-125-crown,800600362,"ANILLOS X5 PCS 0,50 ""CROWN"" YBR-125/LIBERO-125/XTZ-125",2,,800600362,,Producto,"ANILLOS, YBR-125, LIBERO-125, XTZ-125","ANILLOS, YBR-125, LIBERO-125, XTZ-125",ANILLOS,ANILLOS,"YBR-125, LIBERO-125, XTZ-125",YBR-125/LIBERO-125/XTZ-125,TRUE,Title,Default Title,,,,,,,,800600362,0.0,shopify,67,deny,manual,10400.00,,TRUE,TRUE,800600362,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600362.jpg?v=1753257774,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-75-tvs-100-sport-crown,800600513,"ANILLOS X5 PCS 0,75 ""CROWN"" TVS-100 SPORT",2,,800600513,,Producto,"ANILLOS, TVS-100 SPORT","ANILLOS, TVS-100 SPORT",ANILLOS,ANILLOS,TVS-100 SPORT,TVS-100 SPORT,TRUE,Title,Default Title,,,,,,,,800600513,0.0,shopify,22,deny,manual,9162.00,,TRUE,TRUE,800600513,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600513.jpg?v=1753257759,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-25-akt-125ttr-crown,800600021,"ANILLOS X5 PCS 0.25 ""CROWN"" AKT-125 TTR/NKD-125R/NXR-125 BROSS",2,,800600021,,Producto,"ANILLOS, AKT-125 TTR, NKD-125R, NXR-125 BROSS","ANILLOS, AKT-125 TTR, NKD-125R, NXR-125 BROSS",ANILLOS,ANILLOS,"AKT-125 TTR, NKD-125R, NXR-125 BROSS",AKT-125 TTR/NKD-125R/NXR-125 BROSS,TRUE,Title,Default Title,,,,,,,,800600021,0.0,shopify,233,deny,manual,9750.00,,TRUE,TRUE,800600021,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600021.jpg?v=1753257834,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-25-akt-150ttr-crown,800600031,"ANILLOS X5 PCS 0.25 ""CROWN"" AKT-150TTR/AKT-150 NE/EVO-150R3",2,,800600031,,Producto,"ANILLOS, AKT-150TTR, AKT-150 NE, EVO-150R3","ANILLOS, AKT-150TTR, AKT-150 NE, EVO-150R3",ANILLOS,ANILLOS,"AKT-150TTR, AKT-150 NE, EVO-150R3",AKT-150TTR/AKT-150 NE/EVO-150R3,TRUE,Title,Default Title,,,,,,,,800600031,0.0,shopify,140,deny,manual,10800.00,,TRUE,TRUE,800600031,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600031.jpg?v=1753257829,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-25-boxer-ct-100-tec-crown,800600111,"ANILLOS X5 PCS 0.25 ""CROWN"" BOXER CT100 TEC/PLATINO-100",2,,800600111,,Producto,"ANILLOS, BOXER CT100 TEC, PLATINO-100","ANILLOS, BOXER CT100 TEC, PLATINO-100",ANILLOS,ANILLOS,"BOXER CT100 TEC, PLATINO-100",BOXER CT100 TEC/PLATINO-100,TRUE,Title,Default Title,,,,,,,,800600111,0.0,shopify,171,deny,manual,9100.00,,TRUE,TRUE,800600111,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600111.jpg?v=1753257821,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-25-eco-deluxe-crown,800600121,"ANILLOS X5 PCS 0.25 ""CROWN"" ECODELUXE/WAVE100/SPLENDOR",2,,800600121,,Producto,"ANILLOS, ECODELUXE, WAVE100, SPLENDOR, SPLENDOR+ , ECO100, ECO100+,  CD100 SLEEK","ANILLOS, ECODELUXE, WAVE100, SPLENDOR, SPLENDOR+ , ECO100, ECO100+,  CD100 SLEEK",ANILLOS,ANILLOS,"ECODELUXE, WAVE100, SPLENDOR, SPLENDOR+ , ECO100, ECO100+,  CD100 SLEEK",ECODELUXE/WAVE100/SPLENDOR/SPLENDOR+ /ECO100/ECO100+/ CD100 SLEEK,TRUE,Title,Default Title,,,,,,,,800600121,0.0,shopify,480,deny,manual,8650.00,,TRUE,TRUE,800600121,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600121.jpg?v=1753257815,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-agility-125-crown,800600102,"ANILLOS X5 PCS 0.50 ""CROWN"" AGILITY-125",2,,800600102,,Producto,"ANILLOS, AGILITY-125","ANILLOS, AGILITY-125",ANILLOS,ANILLOS,AGILITY-125,AGILITY-125,TRUE,Title,Default Title,,,,,,,,800600102,0.0,shopify,113,deny,manual,8970.00,,TRUE,TRUE,800600102,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600102.jpg?v=1753257824,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-akt-110-crown,800600003,"ANILLOS X5 PCS 0.50 ""CROWN"" AKT-110/SCOOTER-125",2,,800600003,,Producto,"ANILLOS, AKT-110","ANILLOS, AKT-110",ANILLOS,ANILLOS,AKT-110,AKT-110,TRUE,Title,Default Title,,,,,,,,800600003,0.0,shopify,271,deny,manual,8950.00,,TRUE,TRUE,800600003,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600003.jpg?v=1753257840,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-akt-125ttr-crown,800600022,"ANILLOS X5 PCS 0.50 ""CROWN"" AKT-125 TTR/NKD-125R/NXR-125 BROSS",2,,800600022,,Producto,"ANILLOS, AKT-125 TTR, NKD-125R, NXR-125 BROSS","ANILLOS, AKT-125 TTR, NKD-125R, NXR-125 BROSS",ANILLOS,ANILLOS,"AKT-125 TTR, NKD-125R, NXR-125 BROSS",AKT-125 TTR/NKD-125R/NXR-125 BROSS,TRUE,Title,Default Title,,,,,,,,800600022,0.0,shopify,143,deny,manual,9750.00,,TRUE,TRUE,800600022,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600022.jpg?v=1753257832,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-akt-150ttr-crown,800600032,"ANILLOS X5 PCS 0.50 ""CROWN"" AKT-150TTR/AKT-150 NE/EVO-150R3",2,,800600032,,Producto,"ANILLOS, AKT-150TTR, AKT-150 NE, EVO-150R3","ANILLOS, AKT-150TTR, AKT-150 NE, EVO-150R3",ANILLOS,ANILLOS,"AKT-150TTR, AKT-150 NE, EVO-150R3",AKT-150TTR/AKT-150 NE/EVO-150R3,TRUE,Title,Default Title,,,,,,,,800600032,0.0,shopify,22,deny,manual,9600.00,,TRUE,TRUE,800600032,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600032.jpg?v=1753257827,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-boxer-ct100-tec-crown,800600112,"ANILLOS X5 PCS 0.50 ""CROWN"" BOXER CT100 TEC/PLATINO-100",2,,800600112,,Producto,"ANILLOS, BOXER CT100 TEC, PLATINO-100","ANILLOS, BOXER CT100 TEC, PLATINO-100",ANILLOS,ANILLOS,"BOXER CT100 TEC, PLATINO-100",BOXER CT100 TEC/PLATINO-100,TRUE,Title,Default Title,,,,,,,,800600112,0.0,shopify,124,deny,manual,10100.00,,TRUE,TRUE,800600112,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600112.jpg?v=1753257819,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-0-50-eco-deluxe-crown,800600122,"ANILLOS X5 PCS 0.50 ""CROWN"" ECODELUXE/WAVE100/SPLENDOR",2,,800600122,,Producto,"ANILLOS, ECODELUXE, WAVE100, ECO100, ECO100+,  CD100 SLEEK","ANILLOS, ECODELUXE, WAVE100, ECO100, ECO100+,  CD100 SLEEK",ANILLOS,ANILLOS,"ECODELUXE, WAVE100, ECO100, ECO100+,  CD100 SLEEK",ECODELUXE/WAVE100/ECO100/ECO100+/ CD100 SLEEK,TRUE,Title,Default Title,,,,,,,,800600122,0.0,shopify,141,deny,manual,8675.00,,TRUE,TRUE,800600122,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600122.jpg?v=1753257814,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-1-25-ax-100-crown,800600435,"ANILLOS X5 PCS 1,25 ""CROWN"" AX-100",2,,800600435,,Producto,"ANILLOS, AX-100","ANILLOS, AX-100",ANILLOS,ANILLOS,AX-100,AX-100,TRUE,Title,Default Title,,,,,,,,800600435,0.0,shopify,0,deny,manual,9350.00,,TRUE,TRUE,800600435,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600435.jpg?v=1753257766,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-std-agility-125-crown,800600100,"ANILLOS X5 PCS STD ""CROWN"" AGILITY-125",2,,800600100,,Producto,"ANILLOS, AGILITY-125","ANILLOS, AGILITY-125",ANILLOS,ANILLOS,AGILITY-125,AGILITY-125,TRUE,Title,Default Title,,,,,,,,800600100,0.0,shopify,240,deny,manual,8970.00,,TRUE,TRUE,800600100,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600100.jpg?v=1753257825,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-std-akt-110-crown,800600001,"ANILLOS X5 PCS STD ""CROWN"" AKT-110-SCOOTER-125",2,,800600001,,Producto,"ANILLOS, AKT-110, SCOOTER-125","ANILLOS, AKT-110, SCOOTER-125",ANILLOS,ANILLOS,"AKT-110, SCOOTER-125",AKT-110 / SCOOTER-125,TRUE,Title,Default Title,,,,,,,,800600001,0.0,shopify,394,deny,manual,8950.00,,TRUE,TRUE,800600001,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600001.jpg?v=1753257843,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-std-akt-125ttr-crown,800600020,"ANILLOS X5 PCS STD ""CROWN"" AKT-125 TTR/NKD-125R/NXR-125 BROSS",2,,800600020,,Producto,ANILLOS,", ",,#N/A,,#N/A,TRUE,Title,Default Title,,,,,,,,800600020,0.0,shopify,0,deny,manual,8750.00,,TRUE,TRUE,800600020,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600020.jpg?v=1753257835,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
anillos-std-akt-125s-crown,800600010,"ANILLOS X5 PCS STD ""CROWN"" AKT-125S/SL",2,,800600010,,Producto,"ANILLOS, AKT-125S","ANILLOS, AKT-125S",ANILLOS,ANILLOS,AKT-125S,AKT-125S,TRUE,Title,Default Title,,,,,,,,800600010,0.0,shopify,70,deny,manual,9950.00,,TRUE,TRUE,800600010,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600010.jpg?v=1753257838,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
